x,y
-3.968653000391254,0.04969586074205958
-3.943265497805032,0.06870300345446395
-3.8937503723313593,-0.04261088758923719
-3.887883859791544,0.023776881292934943
-3.8642469654762683,0.031631943614273475
-3.855767928328702,-0.023699438107474616
-3.8427881380252176,-0.03857875117039731
-3.8308014132046697,0.08048624051694449
-3.8241454815230167,0.011385206876932761
-3.7402338264660138,0.03181178138609915
-3.7187259978304468,-0.04108951404507369
-3.643295258126848,-0.060946308890096716
-3.641115538978264,-0.028454456761542117
-3.601118828806686,-0.006180738635310055
-3.5974165365226884,-0.053190442541701785
-3.583809959764425,-0.0004708261252175155
-3.581767173849923,-0.08440371346147484
-3.57739284873118,-0.055980540577509216
-3.5639257806902434,0.03356829297862777
-3.5525891989741947,0.030213042917004572
-3.4967401918558085,-0.019566031981522618
-3.4222945173184964,-0.05085345111063885
-3.41681238502676,-0.051334836777799445
-3.3801309875561385,-0.018623960557460423
-3.3709863120819357,0.03226647358034066
-3.344492487694831,0.04645618785415633
-3.3262959105832133,-0.024780220309199907
-3.300665537031329,-0.05762454920390708
-3.2842150175169023,0.013444786984148683
-3.274232938017353,-0.04112254437779579
-3.2068311017790085,-0.025846281469374233
-3.206098680642552,0.06633030093558696
-3.1906750430951742,0.041425416767514295
-3.181342563727495,0.007970338253752403
-3.1536278378176084,-0.06351811832399437
-3.145432056288075,0.010649597346343064
-3.132797018267018,0.05321571494579402
-3.124141071448048,-0.018696653443476593
-3.0908316904262447,0.0676496694189809
-3.06934618293391,0.06473748487821492
-2.986902995853005,0.08331498035343925
-2.9855856069859197,0.015391003227080315
-2.983116073063808,0.029499389886602275
-2.9687793194120085,0.07084487328414876
-2.964955064266393,0.02250676912050383
-2.9402347492645875,-0.02491408283973965
-2.9149870719414928,-0.02226790539414187
-2.9115501245468565,0.012088634210796798
-2.862548988901187,-0.06434171166989788
-2.855504378212781,-0.006972606697162894
-2.8349708263566127,0.05502978621117602
-2.8271335971199747,-0.10935544738590211
-2.8049469101885434,0.07694561078405077
-2.8007259740228827,0.05634303871450966
-2.7898857242985926,-0.022756489502268537
-2.761711721231104,0.02742171636750416
-2.742368931544366,0.00042462350173838907
-2.722669205062794,0.06178302048507057
-2.713117652119217,0.04942589796224367
-2.6834715325653207,-0.06968466821736558
-2.655055219218199,0.029710354222569464
-2.6491256850637175,-0.009927929270508678
-2.633490349550314,0.004512060198771008
-2.62090910315867,-0.03602392017248595
-2.6017200969330725,0.08781431343802998
-2.5718416858192104,0.0524487436057482
-2.501225669385689,-0.036437807283581605
-2.461473817725196,-0.06611006581039107
-2.4321585223859046,-0.018606166951493804
-2.4184775750840997,0.02243096042711554
-2.414428908626655,0.012724739420683008
-2.3927092825158205,0.06341915450435633
-2.3601661373927136,0.04033663253098987
-2.3520945264922144,0.04933968453807603
-2.319057792478284,0.017293648108283717
-2.303350100180978,-0.06846822332888819
-2.2362361520050413,-0.00856617462632684
-2.130476409397091,0.054677542493390636
-2.1253994747957856,-0.0008774575210198914
-2.1145397233929204,0.026909362009332444
-2.0933023149760244,-0.014067344549091506
-2.0892387167711446,-0.04959762745191763
-2.0880185583075894,-0.00426730956671611
-2.052263647465919,0.01756693380745241
-2.0363642996885565,-0.030566748827608795
-2.033451303819403,-0.009548503810220745
-2.0137001629532323,-0.044599868544865334
-2.00818480670908,0.05837503924585922
-1.9744087438975182,-0.012053381622969046
-1.962689872880305,0.07540243590492723
-1.9341854939201362,0.07944812538338167
-1.8984361839845176,-0.0007018616379423932
-1.8796217007257336,-0.04687814050655637
-1.8420602730098636,-0.10032951583027287
-1.7497234915757272,-0.06837741856744972
-1.7226020892282907,-0.06302696086864532
-1.7167674522926202,0.07468771386391548
-1.6867973243667924,0.012094321103801143
-1.622287089239232,0.027118915253541466
-1.5994633367564806,-0.10284543458088495
-1.5905953040211296,-0.05150413189846598
-1.5592025054437872,0.0535695133674114
-1.5432980531180105,0.024000241297435363
-1.5286582172498715,0.002730680430979092
-1.4494614170159625,0.041004809497470984
-1.4461976177104923,0.09467654197168272
-1.414838261764662,0.003087764061457648
-1.3526818737584385,0.02045763397788768
-1.3336011210357999,0.0276018718253995
-1.3276356126403233,0.13789610390859505
-1.3167454920292245,-0.08608123365522406
-1.291944964596217,0.05447688053373475
-1.2901363538045487,0.01468388923520508
-1.2674369037474564,0.05017045689127815
-1.1797660695958614,-0.004654104061915354
-1.1514616070468415,0.02819011178294898
-1.1475286305848904,0.06656126375247144
-1.1066713344396577,0.19053644703926303
-1.0501987562332324,0.08146959945100431
-1.0215432114156178,0.002186776112757388
-0.9934302479364723,0.0271362718392111
-0.992230224566887,0.025819383701723434
-0.9899253653566245,-0.040972041340609014
-0.981212182157507,0.0335336197341389
-0.8848817626650121,0.10234473034695649
-0.8464760432007363,0.009428325376121302
-0.7971469852813549,0.13625183176787975
-0.7718400604783104,0.1142344581937507
-0.7493421522898576,0.05880816857545837
-0.7482982563834222,0.08871426039875017
-0.7407369491625166,0.17768969363826012
-0.7160102904209653,0.14119276484627652
-0.7109817739249662,0.10637488922989101
-0.6561273159446914,0.1106786219254919
-0.6486110016566506,0.12883889140101487
-0.6485361761284318,0.0994448155952376
-0.5796651571223039,0.04420309800079436
-0.42500643839648866,0.32050813448406057
-0.42157794997919495,0.22792631275617276
-0.36034496217810297,0.2732175872124314
-0.33788309836692676,0.2633708979193535
-0.3234961799558249,0.2380272965257873
-0.3146176667600544,0.2708264878649829
-0.28850989236087266,0.21621559570855775
-0.26900324396361164,0.4223823943938744
-0.2247799154838157,0.27580018116640814
-0.12898188348592754,0.35285447470346537
-0.11767492750627717,0.3906361516676538
-0.10813787414061693,0.48400427868825047
-0.10100153663004097,0.425548596092592
-0.08839258849238352,0.37228453762707525
-0.0775000847213736,0.5048522826271232
-0.0645758076869658,0.48826908114399936
-0.06106361039000863,0.48125168836276094
-0.05613831633528754,0.4937822111261536
-0.05575899872958168,0.577996087994467
-0.008256446233655623,0.6030627266506443
0.014956248196029698,0.47687953750174644
0.02576331886907557,0.600507125578675
0.049118821557154746,0.5559310099251648
0.07780860230543762,0.5830477031204911
0.09550904545542238,0.4865321650524633
0.09808451101008409,0.5645178596051819
0.10814293393416019,0.5397620247574428
0.1381773580344845,0.6435770264531605
0.14692370668256505,0.6619967828911665
0.21606099665226974,0.5528765693270005
0.2644423207576896,0.6874435039061388
0.2855117636482385,0.7580293446574433
0.30064910441211445,0.7020155635338775
0.31729431122521934,0.7579468757406471
0.3217381342289487,0.7417228731969161
0.33612238783780857,0.7497834905487778
0.34352355591462214,0.7234607678163391
0.3528689915157486,0.6815952061363117
0.3585974053874539,0.6896203663587269
0.36998080104680753,0.7875859991713923
0.3753241103449936,0.7560677541335842
0.4136989761597354,0.7688292806007357
0.4927560616975537,0.7931163556652404
